Source,Kategori,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,Monitor,LCD LED 14.0 Slim HP 14-CF 14s-CF 14s-DK NT140WHM-N43 1366X768 LED LCD 14.0 Slim 30 Pin Small Frame NT140WHM-N44 V8.0 Non Kuping Packing Kayu,lcd led 14.0 slim,lcd led slim hp cf scf sdk ntwhmn x led lcd slim pin small frame ntwhmn v non kuping packing kayu,lcd led slim hp cf scf sdk ntwhmn led lcd slim pin frame ntwhmn non kuping kayu,lcd led slim hp cf scf sdk ntwhmn led lcd slim pin frame ntwhmn non kuping kayu,24.0,17.0,7.0,29.2
Shopee,Monitor,Monitor PC Monitor Game Curved Monitor 24 Inch Layar Game Curved Kecepatan Refresh Tinggi HDMI/VGA 1M/S,monitor game curved,monitor pc monitor game curved monitor inch layar game curved kecepatan refresh tinggi hdmivga ms,monitor monitor game curved monitor inch layar game curved kecepatan refresh hdmivga ms,monitor monitor game curved monitor inch layar game curved cepat refresh hdmivga ms,16.0,13.0,3.0,18.8
Shopee,Monitor,"Monitor Gaming Lenovo LEGION R24s 24"" | R27s 27"" FHD IPS 144Hz 1ms HDR10 HDMI DP",monitor gaming,monitor gaming lenovo legion rs rs fhd ips hz ms hdr hdmi dp,monitor gaming lenovo legion rs rs fhd ips hz ms hdr hdmi dp,monitor gaming lenovo legion rs rs fhd ips hz ms hdr hdmi dp,16.0,13.0,3.0,18.8
Shopee,Monitor,Monitor Skyworth H27G30Q LED 27 Inch IPS 180Hz 1ms QHD HDMI Display Port,monitor led 27 inch,monitor skyworth hgq led inch ips hz ms qhd hdmi display port,monitor skyworth hgq led inch ips hz ms qhd hdmi display port,monitor skyworth hgq led inch ips hz ms qhd hdmi display port,13.0,12.0,1.0,7.7
Shopee,Monitor,Xiaomi Curved Gaming Monitor G34WQi | Ultra Wide QHD 180Hz 1ms Gaming Monitor 34 Inch | Resmi 3 Tahun [ Official Store ],monitor gaming,xiaomi curved gaming monitor gwqi ultra wide qhd hz ms gaming monitor inch resmi tahun official store,xiaomi curved gaming monitor gwqi wide qhd hz ms gaming monitor inch official,xiaomi curved gaming monitor gwqi wide qhd hz ms gaming monitor inch official,23.0,13.0,10.0,43.5
Shopee,Monitor,Led lcd Thinkpad X240 X240s X250 X250s X260 X260s series 12.5 inch 30 non kuping,lcd thinkpad,led lcd thinkpad x xs x xs x xs series inch non kuping,led lcd thinkpad series inch non kuping,led lcd thinkpad series inch non kuping,15.0,7.0,8.0,53.3
Shopee,Monitor,(Free Voucher) LG Monitor 32MR50C-B 32'' Curve Monitor FHD with AMD FreeSync 100HZ,monitor lg 32'' curve,free voucher lg monitor mrcb curve monitor fhd with amd freesync hz,lg monitor mrcb curve monitor fhd with amd freesync hz,lg monitor mrcb curve monitor fhd with amd freesync hz,13.0,10.0,3.0,23.1
Shopee,Monitor,"LCD Laptop 14.0"" WXGA LED Acer Aspire Z1402 E5-411 E5-471G E1-432 ES1-432 E1-472G E1-422 E1-470 Slim 30pin",lcd laptop,lcd laptop wxga led acer aspire z e eg e es eg e e slim pin,lcd laptop wxga led acer aspire eg es eg slim pin,lcd laptop wxga led acer aspire eg es eg slim pin,17.0,11.0,6.0,35.3
Shopee,Monitor,"Monitor Xiaomi LED G34WQi - WQHD 34"" Inch",monitor led,monitor xiaomi led gwqi wqhd inch,monitor xiaomi led gwqi wqhd inch,monitor xiaomi led gwqi wqhd inch,8.0,6.0,2.0,25.0
Shopee,Monitor,"MSI PRO LED Monitor MP225V 22"" VA FHD 100Hz 1ms Adaptive Sync HDMI VGA","monitor led 22""",msi pro led monitor mpv va fhd hz ms adaptive sync hdmi vga,msi pro led monitor mpv va fhd hz ms adaptive sync hdmi vga,msi pro led monitor mpv va fhd hz ms adaptive sync hdmi vga,14.0,13.0,1.0,7.1
Shopee,Monitor,MONITOR MURAH LED LG 19-20 INCH LIKE NEW,monitor led,monitor murah led lg inch like new,monitor led lg inch like,monitor led lg inch like,8.0,5.0,3.0,37.5
Shopee,Monitor,Monitor 24 inch Monitor PC 19/22 inch 75Hz 1080p IPS 178 Responsiveness 1ms PS3/PS4 HDMI/VGA/DP,monitor pc,monitor inch monitor pc inch hz p ips responsiveness ms psps hdmivgadp,monitor inch monitor inch hz ips responsiveness ms psps hdmivgadp,monitor inch monitor inch hz ips responsiveness ms psps hdmivgadp,15.0,10.0,5.0,33.3
Shopee,Monitor,Monitor LED Second 22 24 27 inch Full HD Widescreen Potrait Monitor Bekas Murah Baca Deskripsi,monitor led,monitor led second inch full hd widescreen potrait monitor bekas murah baca deskripsi,monitor led second inch hd widescreen potrait monitor bekas baca deskripsi,monitor led second inch hd widescreen potrait monitor bekas baca deskripsi,16.0,11.0,5.0,31.2
Shopee,Monitor,"LCD 14.0"" LED Frame kecil No Kuping FHD 30pin 1920X1080 B140HTN02.0 fit N140HCA-EBA EBC B140HAN04.3 N140HCA-EAC NT140FHM-N44 N43 NV140FHM-N48 SF313-51 Asus A409MA X407MA LM140LF3L NV140FHM-N4H FIT TV140FHM-NH0 NV140FHM-N3B NV140FHM-N4B NV140FHM-N4K",lcd,lcd led frame kecil no kuping fhd pin x bhtn fit nhcaeba ebc bhan nhcaeac ntfhmn n nvfhmn sf asus ama xma lmlfl nvfhmnh fit tvfhmnh nvfhmnb nvfhmnb nvfhmnk,lcd led frame no kuping fhd pin bhtn nhcaeba ebc bhan nhcaeac ntfhmn nvfhmn sf asus ama xma lmlfl nvfhmnh tvfhmnh nvfhmnb nvfhmnb nvfhmnk,lcd led frame no kuping fhd pin bhtn nhcaeba ebc bhan nhcaeac ntfhmn nvfhmn sf asus ama xma lmlfl nvfhmnh tvfhmnh nvfhmnb nvfhmnb nvfhmnk,30.0,24.0,6.0,20.0
Shopee,Monitor,"LG 24U411A LED Monitor 24"" IPS FHD 120Hz 1ms Dynamic Action Sync HDR10 HDMI VGA",monitor led 24 inch,lg ua led monitor ips fhd hz ms dynamic action sync hdr hdmi vga,lg ua led monitor ips fhd hz ms dynamic action sync hdr hdmi vga,lg ua led monitor ips fhd hz ms dynamic action sync hdr hdmi vga,15.0,14.0,1.0,6.7
Shopee,Monitor,"MONITOR HP, DELL, LG,SAMSUNG DLL 19 INCH",monitor,monitor hp dell lgsamsung dll inch,monitor hp dell lgsamsung inch,monitor hp dell lgsamsung inch,7.0,5.0,2.0,28.6
Shopee,Monitor,Portable Monitor 1080P LCD HDR IPS Gaming Monitor for iPad/PC/Mac/Phone/Xbox Switch/PS4 Type C HDMI,monitor portable,portable monitor p lcd hdr ips gaming monitor for ipadpcmacphonexbox switchps type c hdmi,portable monitor lcd hdr ips gaming monitor for ipadpcmacphonexbox switchps hdmi,portable monitor lcd hdr ips gaming monitor for ipadpcmacphonexbox switchps hdmi,14.0,11.0,3.0,21.4
Shopee,Monitor,Led monitor 19 inc widescreen+Hdmi mantap banget,monitor led,led monitor inc widescreenhdmi mantap banget,led monitor inc widescreenhdmi banget,led monitor inc widescreenhdmi banget,7.0,5.0,2.0,28.6
Shopee,Monitor,MONITOR DELL 19inch - 20inch LIKE NEW KOMPLIT KABLE,monitor dell,monitor dell inch inch like new komplit kable,monitor dell inch inch like kable,monitor dell inch inch like kable,9.0,6.0,3.0,33.3
Shopee,Monitor,Cover / Penutup Set Monitor komputer CPU keyboard anti debu,penutup monitor,cover penutup set monitor komputer cpu keyboard anti debu,cover penutup monitor komputer cpu keyboard anti debu,cover tutup monitor komputer cpu keyboard anti debu,10.0,8.0,2.0,20.0
Shopee,Monitor,Monitor AOC 19 Inch Murah Lengkap Kabel,monitor aoc,monitor aoc inch murah lengkap kabel,monitor aoc inch kabel,monitor aoc inch kabel,7.0,4.0,3.0,42.9
Shopee,Monitor,MONITOR LED BULLDOZER SONIC 22 INCH HDMI + VGA,monitor led,monitor led bulldozer sonic inch hdmi vga,monitor led bulldozer sonic inch hdmi vga,monitor led bulldozer sonic inch hdmi vga,9.0,7.0,2.0,22.2
Shopee,Monitor,LED LCD Layar Screen Laptop 14 Inch 30 Pin Slim Tipis untuk laptop acer asus lenovo,layar laptop,led lcd layar screen laptop inch pin slim tipis untuk laptop acer asus lenovo,led lcd layar screen laptop inch pin slim laptop acer asus lenovo,led lcd layar screen laptop inch pin slim laptop acer asus lenovo,16.0,12.0,4.0,25.0
Shopee,Monitor,LCD LED 14.0 14 Inch SLIM 30 PIN FHD 1920 x 1080 Tanpa Bracket,lcd led 14 inch,lcd led inch slim pin fhd x tanpa bracket,lcd led inch slim pin fhd bracket,lcd led inch slim pin fhd bracket,14.0,7.0,7.0,50.0
Shopee,Monitor,Monitor PC 24 Inch 75HZ 1080P Gaming Monitor FHD For PS4 PS5 22 Inch Flat Monitor With HDMI VGA,monitor pc,monitor pc inch hz p gaming monitor fhd for ps ps inch flat monitor with hdmi vga,monitor inch hz gaming monitor fhd for ps ps inch flat monitor with hdmi vga,monitor inch hz gaming monitor fhd for ps ps inch flat monitor with hdmi vga,19.0,15.0,4.0,21.1
Shopee,Monitor,Monitor LCD 19 Inchi Wide Screen Kualitas Bagus,monitor lcd,monitor lcd inchi wide screen kualitas bagus,monitor lcd inchi wide screen bagus,monitor lcd inchi wide screen bagus,8.0,6.0,2.0,25.0
Shopee,Monitor,LED MONITOR 24 INCH 75 HZ | LED MONITOR 24 INCH 75 HZ WHITE | MONITOR 23 INCH 75 HZ | MONITOR 20 INCH 75 HZ | MONITOR 19 INCH 60HZ SIAP PAKAI GARANSI RESMI,monitor led,led monitor inch hz led monitor inch hz white monitor inch hz monitor inch hz monitor inch hz siap pakai garansi resmi,led monitor inch hz led monitor inch hz white monitor inch hz monitor inch hz monitor inch hz pakai,led monitor inch hz led monitor inch hz white monitor inch hz monitor inch hz monitor inch hz pakai,35.0,19.0,16.0,45.7
Shopee,Monitor,Monitor 24 Inch PC Monitor 19/22 inch Gaming Monitor Kecepatan Refresh Tinggi 1ms PS3/PS4 HDMI/VGA,monitor,monitor inch pc monitor inch gaming monitor kecepatan refresh tinggi ms psps hdmivga,monitor inch monitor inch gaming monitor kecepatan refresh ms psps hdmivga,monitor inch monitor inch gaming monitor cepat refresh ms psps hdmivga,15.0,11.0,4.0,26.7
Shopee,Monitor,MONITOR PC KOMPUTER CCTV LCD 19 20 INCH WIDESCREEN SECOND BERGARANSI FREE KABEL,monitor lcd,monitor pc komputer cctv lcd inch widescreen second bergaransi free kabel,monitor komputer cctv lcd inch widescreen second bergaransi kabel,monitor komputer cctv lcd inch widescreen second garansi kabel,13.0,9.0,4.0,30.8
Shopee,Monitor,Xiaomi Monitor A27i | Panel IPS 100Hz FHD Monitor 27 Inch | Resmi 3 Tahun [ Official Store,monitor 27 inch,xiaomi monitor ai panel ips hz fhd monitor inch resmi tahun official store,xiaomi monitor ai panel ips hz fhd monitor inch official,xiaomi monitor ai panel ips hz fhd monitor inch official,18.0,10.0,8.0,44.4
Shopee,Monitor,"LCD LED 10.1"" WXGA Slim 40Pin Acer Aspire One D250 D255 D257 D270 D295 D260 PAV70 Happy",lcd led,lcd led wxga slim pin acer aspire one d d d d d d pav happy,lcd led wxga slim pin acer aspire one pav happy,lcd led wxga slim pin acer aspire one pav happy,17.0,10.0,7.0,41.2
Shopee,Monitor,"LCD Asus V450C U41 U43 UL80 UL80V A450C X401 X401U A46C A46CM X450C X450J A455L X455L LCD 14.0"" 40 pin Slim",lcd asus,lcd asus vc u u ul ulv ac x xu ac acm xc xj al xl lcd pin slim,lcd asus vc ul ulv ac xu ac acm xc xj al lcd pin slim,lcd asus vc ul ulv ac xu ac acm xc xj al lcd pin slim,21.0,15.0,6.0,28.6
Shopee,Monitor,LG Monitor 22U401A-B / 22MR410-B 21.45'' Full HD Display with Refresh rate 100hz,monitor lg 22u401a,lg monitor uab mrb full hd display with refresh rate hz,lg monitor uab mrb hd display with refresh rate hz,lg monitor uab mrb hd display with refresh rate hz,13.0,10.0,3.0,23.1
Shopee,Monitor,Merries NBS40 M32 L28 XL26 XXL28 M48 L42 XL38 M56 L48 XL44,popok dewasa,merries nbs m l xl xxl m l xl m l xl,merries nbs,merries nbs,12.0,2.0,10.0,83.3
Shopee,Monitor,PIN MESIN 4MM X 75MM PEN COTTER 3 INCH x 5/32 COTTER PIN SPLIT PEN SP,pen cotter,pin mesin mm x mm pen cotter inch x cotter pin split pen sp,pin mesin pen cotter inch cotter pin split pen sp,pin mesin pen cotter inch cotter pin split pen sp,16.0,10.0,6.0,37.5
Shopee,Monitor,"Lcd Monitor 16"" Wide Normal Bonus Kabel",monitor lcd,lcd monitor wide normal bonus kabel,lcd monitor wide bonus kabel,lcd monitor wide bonus kabel,7.0,5.0,2.0,28.6
Shopee,Monitor,"VIEWSONIC LED Monitor VA2432H-2 24"" IPS FHD 100Hz 1ms HDMI VGA",monitor led,viewsonic led monitor vah ips fhd hz ms hdmi vga,viewsonic led monitor vah ips fhd hz ms hdmi vga,viewsonic led monitor vah ips fhd hz ms hdmi vga,11.0,10.0,1.0,9.1
Shopee,Monitor,"XIAOMI Mi Monitor 27"" A27i G27i G27Qi IPS 100Hz FHD HDMI 6Ms 1080p Garansi Resmi",monitor xiaomi 27,xiaomi mi monitor ai gi gqi ips hz fhd hdmi ms p garansi resmi,xiaomi mi monitor ai gi gqi ips hz fhd hdmi ms,xiaomi mi monitor ai gi gqi ips hz fhd hdmi ms,15.0,11.0,4.0,26.7
Shopee,Monitor,Mur M10 Baja Kualitas Terpercaya Kokoh,mur m10 baja,mur m baja kualitas terpercaya kokoh,mur baja,mur baja,6.0,2.0,4.0,66.7
Shopee,Monitor,"Monitor LED VA2432-H-W ViewSonic 24"" IPS Frameless 100hz 1ms FHD Putih",monitor led,monitor led vahw viewsonic ips frameless hz ms fhd putih,monitor led vahw viewsonic ips frameless hz ms fhd,monitor led vahw viewsonic ips frameless hz ms fhd,11.0,9.0,2.0,18.2
Shopee,Monitor,Studbolt / Asdrat Besi M5 P0.8 Panjang 1 Meter Long Drat,drat besi,studbolt asdrat besi m p panjang meter long drat,studbolt asdrat besi long drat,studbolt asdrat besi long drat,11.0,5.0,6.0,54.5
Shopee,Monitor,"LG LED Monitor 24MS500 24"" IPS FHD 100Hz 5ms AMD FreeSync HDR10 HDMI",monitor led,lg led monitor ms ips fhd hz ms amd freesync hdr hdmi,lg led monitor ms ips fhd hz ms amd freesync hdr hdmi,lg led monitor ms ips fhd hz ms amd freesync hdr hdmi,13.0,12.0,1.0,7.7
Shopee,Monitor,"ASUS VG27AQ5A 210Hz OC | VG27AQM5A 300Hz 27"" IPS 2K 1440p 0.3ms 95% DCI-P3 HDMIx2 DPx1 Speaker",monitor asus,asus vgaqa hz oc vgaqma hz ips k p ms dcip hdmix dpx speaker,asus vgaqa hz oc vgaqma hz ips ms dcip hdmix dpx speaker,asus vgaqa hz oc vgaqma hz ips ms dcip hdmix dpx speaker,17.0,12.0,5.0,29.4
Shopee,Monitor,TAMBAHAN BUBLE WRAP PACKING AMAN (tidak jual pisah ),bubble wrap,tambahan buble wrap packing aman tidak jual pisah,tambahan buble wrap pisah,tambah buble wrap pisah,9.0,4.0,5.0,55.6
Shopee,Monitor,Taffware Portable Monitor FHD IPS 15.6 Inch 1080P Touchscreen - 1560MTS,monitor portable,taffware portable monitor fhd ips inch p touchscreen mts,taffware portable monitor fhd ips inch touchscreen mts,taffware portable monitor fhd ips inch touchscreen mts,11.0,8.0,3.0,27.3
Shopee,Monitor,Portable Monitor Gaming 165Hz 144 Hz 125 hz WUXGA QHD 2.5K 4K  FHD Touchscreen FOR Samsung DEX PS5 XBOX LAPTOP HP Macbook universal Type C HDMI,monitor gaming,portable monitor gaming hz hz hz wuxga qhd k k fhd touchscreen for samsung dex ps xbox laptop hp macbook universal type c hdmi,portable monitor gaming hz hz hz wuxga qhd fhd touchscreen for samsung dex ps xbox laptop hp macbook hdmi,portable monitor gaming hz hz hz wuxga qhd fhd touchscreen for samsung dex ps xbox laptop hp macbook hdmi,26.0,19.0,7.0,26.9
Shopee,Monitor,Mur Baja M14 P1.25 Kualitas Baik,mur baja,mur baja m p kualitas baik,mur baja,mur baja,6.0,2.0,4.0,66.7
Shopee,Monitor,Monitor LED LG 29WQ500 Ultrawide HDR10 IPS 100hz srgb99% freesync hdmi | 29U511a 29wp500b 29wp500-b 29wl500,monitor led lg 29wq500,monitor led lg wq ultrawide hdr ips hz srgb freesync hdmi ua wpb wpb wl,monitor led lg wq ultrawide hdr ips hz srgb freesync hdmi ua wpb wpb wl,monitor led lg wq ultrawide hdr ips hz srgb freesync hdmi ua wpb wpb wl,16.0,15.0,1.0,6.2
Shopee,Monitor,PIN MESIN 4MM X 50MM PEN COTTER 2 INCH x 5/32 COTTER PIN SPLIT PEN SP,pen cotter,pin mesin mm x mm pen cotter inch x cotter pin split pen sp,pin mesin pen cotter inch cotter pin split pen sp,pin mesin pen cotter inch cotter pin split pen sp,16.0,10.0,6.0,37.5
Shopee,Monitor,"LG LED Monitor 24MR400 24"" IPS FHD 100Hz 5ms AMD FreeSync HDMI VGA",monitor led 24 inch,lg led monitor mr ips fhd hz ms amd freesync hdmi vga,lg led monitor mr ips fhd hz ms amd freesync hdmi vga,lg led monitor mr ips fhd hz ms amd freesync hdmi vga,13.0,12.0,1.0,7.7
Shopee,Monitor,LED LCD Layar Screen Asus A46 A46C A46CA A46CB A46CM K46 K46CM K46CA K46CB,layar lcd,led lcd layar screen asus a ac aca acb acm k kcm kca kcb,led lcd layar screen asus ac aca acb acm kcm kca kcb,led lcd layar screen asus ac aca acb acm kcm kca kcb,14.0,12.0,2.0,14.3
Shopee,Monitor,"Monitor Layar LED 19"" Inch Wide Screen SPC Baru",monitor led,monitor layar led inch wide screen spc baru,monitor layar led inch wide screen spc,monitor layar led inch wide screen spc,9.0,7.0,2.0,22.2
Shopee,Monitor,Ambient Light RGB ARGB Auto Sync for Monitor PC / Komputer / Laptop (Premium Version),lampu ambient rgb,ambient light rgb argb auto sync for monitor pc komputer laptop premium version,ambient light rgb argb auto sync for monitor komputer laptop version,ambient light rgb argb auto sync for monitor komputer laptop version,15.0,11.0,4.0,26.7
Shopee,Monitor,"Monitor Samsung LED S27D396 - Curved Full HD 27"" Inch",monitor samsung led,monitor samsung led sd curved full hd inch,monitor samsung led sd curved hd inch,monitor samsung led sd curved hd inch,10.0,7.0,3.0,30.0
Shopee,Monitor,"Monitor Samsung 24"" S24D300 / LS24D300GAEXXD FHD IPS 100Hz",monitor samsung 24 inci,monitor samsung sd lsdgaexxd fhd ips hz,monitor samsung sd lsdgaexxd fhd ips hz,monitor samsung sd lsdgaexxd fhd ips hz,9.0,7.0,2.0,22.2
Shopee,Monitor,"MIIGO-Monitor, monitor ganda untuk game dan kantor, monitor komputer (ukuran 19, 20, 22, 24 inch tersedia), monitor game, monitor esport profesional.",monitor,miigomonitor monitor ganda untuk game dan kantor monitor komputer ukuran inch tersedia monitor game monitor esport profesional,miigomonitor monitor game kantor monitor komputer inch monitor game monitor esport,miigomonitor monitor game kantor monitor komputer inch monitor game monitor esport,21.0,11.0,10.0,47.6
Shopee,Monitor,"Xiaomi Mi Monitor 24"" A24i 2026 FHD 144Hz Fast IPS Garansi Resmi",monitor xiaomi,xiaomi mi monitor ai fhd hz fast ips garansi resmi,xiaomi mi monitor ai fhd hz fast ips,xiaomi mi monitor ai fhd hz fast ips,12.0,8.0,4.0,33.3
Shopee,Monitor,Monitor 22 inch Monitor PC 2K 75 Hz IPS 178° LED/LCD Monitor gaming/official HDMI/VGA playstation 4,monitor 22 inch,monitor inch monitor pc k hz ips ° ledlcd monitor gamingofficial hdmivga playstation,monitor inch monitor hz ips ledlcd monitor gamingofficial hdmivga playstation,monitor inch monitor hz ips ledlcd monitor gamingofficial hdmivga playstation,16.0,10.0,6.0,37.5
Shopee,Monitor,MONITOR LED SPC SM-19HD 19 Inch VGA HDMI Garansi Resmi,monitor led,monitor led spc smhd inch vga hdmi garansi resmi,monitor led spc smhd inch vga hdmi,monitor led spc smhd inch vga hdmi,10.0,7.0,3.0,30.0
Shopee,Monitor,MONITOR LCD LENOVO 19 INCH LIKE NEW PALING MURAH,monitor lcd lenovo,monitor lcd lenovo inch like new paling murah,monitor lcd lenovo inch like,monitor lcd lenovo inch like,9.0,5.0,4.0,44.4
Shopee,Monitor,LED Cafe Menu Board led menu Free stand /display lampu etalase konter led menu display led display LIGHT BOX,lampu led menu board,led cafe menu board led menu free stand display lampu etalase konter led menu display led display light box,led cafe board led stand display lampu etalase konter led display led display light,led cafe board led stand display lampu etalase konter led display led display light,19.0,14.0,5.0,26.3
Shopee,Monitor,"XIAOMI LED Monitor Gaming G34WQI 34"" VA WQHD Curve 1500R 180Hz 1ms AMD Freesync HDMI DP",monitor gaming,xiaomi led monitor gaming gwqi va wqhd curve r hz ms amd freesync hdmi dp,xiaomi led monitor gaming gwqi va wqhd curve hz ms amd freesync hdmi dp,xiaomi led monitor gaming gwqi va wqhd curve hz ms amd freesync hdmi dp,16.0,14.0,2.0,12.5
Shopee,Monitor,Skyworth H27G30Q Monitor Gaming LED 27'' Inch 180Hz Fast-IPS Panel 27 Inch Resolusi 2K,monitor gaming,skyworth hgq monitor gaming led inch hz fastips panel inch resolusi k,skyworth hgq monitor gaming led inch hz fastips panel inch resolusi,skyworth hgq monitor gaming led inch hz fastips panel inch resolusi,14.0,11.0,3.0,21.4
Shopee,Monitor,"Monitor Samsung 24"" S24D300 FHD IPS 100Hz 5ms Essential Garansi Resmi",monitor samsung,monitor samsung sd fhd ips hz ms essential garansi resmi,monitor samsung sd fhd ips hz ms essential,monitor samsung sd fhd ips hz ms essential,11.0,8.0,3.0,27.3
Shopee,Monitor,(BEST SELLER ) LG Monitor 24/25/27MS500-B 24'' FHD monitor with refresh rate 100Hz,monitor lg,best seller lg monitor msb fhd monitor with refresh rate hz,lg monitor msb fhd monitor with refresh rate hz,lg monitor msb fhd monitor with refresh rate hz,13.0,9.0,4.0,30.8
